step	HT	err
4661	-0.302361	0.00152174
4662	0.00435571	0.00749845
4663	0.00435571	0.00749845
4664	0.938038	0.0166605
4665	1.36933	0.0161358
4666	0.7942	0.0157792
4667	1.55339	0.0159995
4668	1.96461	0.0305818
4669	1.96461	0.0305818
4670	1.76532	0.0284432
4671	-0.182515	0.00403578
4672	-0.198824	0.00421321
4673	-0.198824	0.00421321
4674	-0.198824	0.00421321
4675	-0.198824	0.00421321
4676	-0.229962	0.00331232
4677	0.0497748	0.00788246
4678	0.0497748	0.00788246
4679	0.0497748	0.00788246
4680	-0.0335339	0.00726776
4681	-0.0335339	0.00726776
4682	-0.0335339	0.00726776
4683	-0.0313439	0.00658098
4684	-0.0414633	0.00603048
4685	0.346365	0.003069
4686	1.68944	0.0111529
4687	1.68944	0.0111529
4688	1.56158	0.00879126
4689	1.56158	0.00879126
4690	1.56158	0.00879126
4691	1.56158	0.00879126
4692	1.56158	0.00879126
4693	0.353637	0.00728482
4694	0.353637	0.00728482
4695	0.236691	0.00735946
4696	0.474109	0.00247397
4697	0.474109	0.00247397
4698	0.474109	0.00247397
4699	0.792817	0.00943659
4700	-0.366222	0.00213133
4701	-0.366222	0.00213133
4702	0.0856746	0.00522383
4703	0.0856746	0.00522383
4704	-0.388194	0.00146326
4705	-0.388194	0.00146326
4706	-0.257419	0.00248083
4707	-0.314999	0.00125158
4708	-0.314999	0.00125158
4709	-0.325527	0.0017643
4710	-0.325527	0.0017643
4711	-0.325527	0.0017643
4712	-0.127563	0.00186494
4713	-0.127563	0.00186494
4714	-0.160338	0.00473728
4715	-0.220918	0.00346233
4716	-0.220918	0.00346233
4717	-0.0363767	0.00190334
4718	-0.0363767	0.00190334
4719	-0.254015	0.00225878
4720	-0.254015	0.00225878
4721	-0.254015	0.00225878
4722	-0.243396	0.00298571
4723	-0.243396	0.00298571
4724	-0.243396	0.00298571
4725	-0.240945	0.00168134
4726	-0.240945	0.00168134
4727	0.21171	0.00265372
4728	0.21171	0.00265372
4729	-0.210845	0.00178363
4730	-0.210845	0.00178363
4731	0.146335	0.00281053
4732	-0.257835	0.00206861
4733	-0.224068	0.00322213
4734	-0.113689	0.00193328
4735	-0.200555	0.00174707
4736	-0.200555	0.00174707
4737	0.0996515	0.0038218
4738	0.0996515	0.0038218
4739	0.0996515	0.0038218
4740	1.14375	0.00922711
4741	1.14375	0.00922711
4742	1.14375	0.00922711
4743	1.14375	0.00922711
4744	0.0893886	0.00386279
4745	0.0893886	0.00386279
4746	-0.246319	0.0021213
4747	-0.246319	0.0021213
4748	-0.224279	0.00343733
4749	-0.429769	0.000677907
4750	-0.429769	0.000677907
4751	-0.429769	0.000677907
4752	-0.429769	0.000677907
4753	-0.429769	0.000677907
4754	-0.429769	0.000677907
4755	-0.429769	0.000677907
4756	-0.429769	0.000677907
4757	-0.429769	0.000677907
4758	-0.429769	0.000677907
4759	-0.429769	0.000677907
4760	-0.429769	0.000677907
4761	-0.429769	0.000677907
4762	0.180178	0.00740964
4763	-0.159597	0.00236465
4764	-0.159597	0.00236465
4765	-0.159597	0.00236465
4766	0.588797	0.0125187
4767	0.588797	0.0125187
4768	0.588797	0.0125187
4769	0.588797	0.0125187
4770	0.588797	0.0125187
4771	0.588797	0.0125187
4772	0.291619	0.00694891
4773	0.291619	0.00694891
4774	1.36182	0.0232694
4775	0.627696	0.00828712
4776	-0.381917	0.00137054
4777	-0.381917	0.00137054
4778	-0.220271	0.00396369
4779	-0.286113	0.00166906
4780	0.0612856	0.00790368
4781	0.0612856	0.00790368
4782	0.0612856	0.00790368
4783	0.0612856	0.00790368
4784	0.0612856	0.00790368
4785	0.0612856	0.00790368
4786	-0.262282	0.00179523
4787	-0.381812	0.00140455
4788	-0.381812	0.00140455
4789	-0.381812	0.00140455
4790	-0.381812	0.00140455
4791	-0.381812	0.00140455
4792	0.139578	0.00989622
4793	-0.196373	0.00425775
4794	-0.058112	0.00162604
4795	-0.335882	0.00128959
4796	-0.144845	0.0014441
4797	0.223305	0.00247664
4798	-0.170604	0.00412699
4799	0.150849	0.008911
4800	0.150849	0.008911
4801	-0.328302	0.00231156
4802	-0.154289	0.00400704
4803	-0.154289	0.00400704
4804	-0.154289	0.00400704
4805	-0.154289	0.00400704
4806	-0.155875	0.00335485
4807	-0.155875	0.00335485
4808	-0.390277	0.00183782
4809	-0.390277	0.00183782
4810	-0.390277	0.00183782
4811	-0.390277	0.00183782
4812	-0.390277	0.00183782
4813	-0.390277	0.00183782
4814	-0.390277	0.00183782
4815	-0.390277	0.00183782
4816	-0.384486	0.00206712
4817	0.530764	0.00344465
4818	0.530764	0.00344465
4819	0.530764	0.00344465
4820	0.525459	0.00670338
4821	0.525459	0.00670338
4822	0.558882	0.0106454
4823	0.558882	0.0106454
4824	0.558882	0.0106454
4825	0.558882	0.0106454
4826	1.58048	0.00503786
4827	1.58048	0.00503786
4828	0.0171925	0.00245354
4829	0.306607	0.00342886
4830	0.306607	0.00342886
4831	-0.307169	0.00259861
4832	-0.182369	0.00440374
4833	-0.153008	0.00496932
4834	-0.153008	0.00496932
4835	-0.153008	0.00496932
4836	-0.0860328	0.00456181
4837	-0.398782	0.000740406
4838	-0.398782	0.000740406
4839	-0.398782	0.000740406
4840	-0.398782	0.000740406
4841	-0.398782	0.000740406
4842	-0.398782	0.000740406
4843	-0.398782	0.000740406
4844	-0.398782	0.000740406
4845	-0.217362	0.00346303
4846	0.135499	0.00886378
4847	0.135499	0.00886378
4848	0.34335	0.00933339
4849	-0.229595	0.00121086
4850	-0.229595	0.00121086
4851	-0.140742	0.00496592
4852	-0.384737	0.00144956
4853	-0.384737	0.00144956
4854	-0.384737	0.00144956
4855	-0.384737	0.00144956
4856	-0.243261	0.00362032
4857	-0.375659	0.00119483
4858	-0.375659	0.00119483
4859	-0.375659	0.00119483
4860	-0.257227	0.00308568
4861	-0.244275	0.00177057
4862	-0.244275	0.00177057
4863	-0.0705355	0.00622949
4864	-0.0705355	0.00622949
4865	0.145613	0.00802988
4866	0.145613	0.00802988
4867	0.111435	0.00839448
4868	0.437191	0.0128002
4869	0.523678	0.014174
4870	0.523678	0.014174
4871	-0.205359	0.00159273
4872	-0.209311	0.00171484
4873	-0.242837	0.00226799
4874	-0.242837	0.00226799
4875	0.146439	0.00233353
4876	-0.315524	0.0010472
4877	-0.238976	0.00280793
4878	-0.238976	0.00280793
4879	0.00954723	0.00220142
4880	-0.243367	0.00323002
4881	-0.0835651	0.00611854
4882	-0.0835651	0.00611854
4883	-0.0835651	0.00611854
4884	-0.352912	0.00122904
4885	-0.352912	0.00122904
4886	-0.352912	0.00122904
4887	-0.352912	0.00122904
4888	-0.352912	0.00122904
4889	-0.352912	0.00122904
4890	-0.352912	0.00122904
4891	-0.304847	0.00173542
4892	0.199145	0.00402218
4893	0.199145	0.00402218
4894	-0.0340631	0.00519626
4895	-0.229276	0.00158268
4896	-0.229276	0.00158268
4897	-0.229276	0.00158268
4898	-0.261543	0.00160796
4899	-0.15351	0.00473149
4900	-0.162634	0.00512794
4901	-0.162634	0.00512794
4902	-0.162634	0.00512794
4903	-0.15557	0.00478259
4904	-0.278805	0.00286761
4905	-0.307435	0.00143875
4906	-0.38507	0.00117133
4907	-0.38507	0.00117133
4908	-0.38507	0.00117133
4909	-0.217563	0.00125586
4910	-0.217563	0.00125586
4911	-0.440748	0.000956955
4912	-0.274037	0.00220697
4913	-0.274037	0.00220697
4914	-0.106826	0.00180832
4915	-0.106826	0.00180832
4916	-0.106826	0.00180832
4917	-0.344453	0.00163813
4918	-0.344453	0.00163813
4919	-0.344453	0.00163813
4920	-0.344453	0.00163813
4921	-0.118944	0.00503703
4922	-0.118944	0.00503703
4923	-0.118944	0.00503703
4924	0.0189457	0.0022046
4925	0.0189457	0.0022046
4926	0.0189457	0.0022046
4927	-0.135847	0.0017162
4928	-0.0100204	0.00676657
4929	-0.0100204	0.00676657
4930	-0.0100204	0.00676657
4931	0.309964	0.0114892
4932	0.729501	0.0161763
4933	0.729501	0.0161763
4934	-0.0583001	0.00622356
4935	0.0157386	0.00736675
4936	0.0157386	0.00736675
4937	-0.152818	0.00166365
4938	-0.124928	0.00505603
4939	-0.160082	0.00509948
4940	0.0891814	0.00889365
4941	0.0891814	0.00889365
4942	-0.334429	0.00175753
4943	-0.334429	0.00175753
4944	-0.377828	0.00152508
4945	-0.377828	0.00152508
4946	-0.159689	0.00461009
4947	-0.294676	0.00265113
4948	-0.294676	0.00265113
4949	0.152018	0.00327736
4950	0.152018	0.00327736
4951	0.99215	0.00996805
4952	0.99215	0.00996805
4953	0.123562	0.00670615
4954	0.398313	0.00892151
4955	0.398313	0.00892151
4956	1.45231	0.0107926
4957	2.26155	0.0270526
4958	2.48793	0.0345303
4959	2.48793	0.0345303
4960	2.48793	0.0345303
4961	1.15331	0.0205475
4962	1.15331	0.0205475
4963	-0.308671	0.00199276
4964	-0.308671	0.00199276
4965	-0.25027	0.00165618
4966	-0.0660988	0.00188064
4967	-0.22338	0.00352087
4968	-0.0171675	0.00697588
4969	-0.0171675	0.00697588
4970	-0.0171675	0.00697588
4971	-0.183327	0.00435372
4972	-0.183327	0.00435372
4973	0.319592	0.0113982
4974	0.319592	0.0113982
4975	-0.239166	0.00317235
4976	-0.182057	0.00150905
4977	0.188743	0.00248245
4978	0.188743	0.00248245
4979	-0.0518498	0.00220516
4980	0.255746	0.00280138
4981	0.143074	0.00286843
4982	0.438893	0.00348231
4983	0.438893	0.00348231
4984	-0.247644	0.00277345
4985	-0.0816501	0.00171338
4986	0.117453	0.00609017
4987	1.35722	0.0211727
4988	1.35722	0.0211727
4989	1.35722	0.0211727
4990	1.35722	0.0211727
4991	-0.0817781	0.00479069
4992	-0.0817781	0.00479069
4993	-0.0817781	0.00479069
4994	-0.328922	0.00178738
4995	0.527801	0.012139
4996	-0.197218	0.00398984
4997	-0.133512	0.0016921
4998	0.640685	0.00439427
4999	0.128831	0.00198727
5000	1.06467	0.00526481
5001	1.06467	0.00526481
5002	0.252369	0.0025215
5003	-0.249547	0.00176498
5004	0.160552	0.00245503
5005	-0.0550885	0.00189032
5006	-0.0550885	0.00189032
5007	-0.147404	0.00170332
5008	-0.312513	0.00172106
5009	-0.209754	0.00147216
5010	0.143437	0.00255499
5011	-0.210115	0.0016155
5012	0.363584	0.00407896
5013	0.363584	0.00407896
5014	0.363584	0.00407896
5015	0.363584	0.00407896
5016	0.363584	0.00407896
5017	0.363584	0.00407896
5018	0.363584	0.00407896
5019	0.363584	0.00407896
5020	-0.321297	0.00169434
5021	-0.321297	0.00169434
5022	-0.321297	0.00169434
5023	-0.171647	0.00426958
5024	-0.171647	0.00426958
5025	-0.171647	0.00426958
5026	-0.32161	0.00147513
5027	-0.32161	0.00147513
5028	-0.102314	0.00548515
5029	-0.19263	0.00475341
5030	-0.249336	0.00338399
5031	-0.275346	0.00319259
5032	0.326279	0.00490341
5033	-0.262297	0.00182079
5034	-0.291644	0.000948916
5035	-0.291644	0.000948916
5036	-0.291644	0.000948916
5037	-0.248532	0.00245883
5038	-0.248532	0.00245883
5039	-0.248532	0.00245883
5040	-0.248532	0.00245883
5041	-0.248532	0.00245883
5042	-0.0374989	0.00611921
5043	-0.0374989	0.00611921
5044	-0.247933	0.00197056
5045	-0.369528	0.00180309
5046	-0.201758	0.00139495
5047	-0.201758	0.00139495
5048	-0.201758	0.00139495
5049	-0.201758	0.00139495
5050	-0.242747	0.00141565
5051	-0.373564	0.00150663
5052	0.122328	0.00232068
5053	-0.186103	0.0018145
5054	0.297191	0.0110441
5055	0.176767	0.0101918
5056	-0.108277	0.00543937
5057	-0.108277	0.00543937
5058	-0.259659	0.00137358
5059	-0.259659	0.00137358
5060	-0.259659	0.00137358
5061	-0.258103	0.00302358
5062	-0.0988392	0.00193209
5063	0.192299	0.00287268
5064	-0.387483	0.000813335
5065	-0.179602	0.00156417
5066	-0.179602	0.00156417
5067	-0.231088	0.0029715
5068	-0.231088	0.0029715
5069	-0.247982	0.00223057
5070	-0.247982	0.00223057
5071	0.261579	0.0105328
5072	0.261579	0.0105328
5073	-0.0129151	0.00684724
5074	-0.0129151	0.00684724
5075	0.139554	0.00885979
5076	0.139554	0.00885979
5077	-0.152024	0.00518587
5078	0.340383	0.00307205
5079	0.340383	0.00307205
5080	0.340383	0.00307205
5081	0.340383	0.00307205
5082	0.340383	0.00307205
5083	0.0250855	0.0021284
5084	-0.108778	0.00568714
5085	-0.108778	0.00568714
5086	-0.302063	0.00158462
5087	-0.302063	0.00158462
5088	0.0608285	0.00773691
5089	-0.246129	0.0027029
5090	-0.246129	0.0027029
5091	0.390947	0.0128931
5092	-0.254216	0.00270076
5093	-0.380401	0.00194855
5094	-0.380401	0.00194855
5095	-0.380401	0.00194855
5096	0.0882673	0.00212052
5097	-0.151356	0.00280788
5098	-0.151356	0.00280788
5099	-0.151356	0.00280788
5100	-0.151356	0.00280788
5101	-0.0231226	0.00347744
5102	0.328591	0.00763177
5103	-0.42228	0.00149117
5104	-0.42228	0.00149117
5105	-0.132953	0.00463022
5106	-0.189496	0.0014783
5107	-0.0269905	0.00712106
5108	0.0306936	0.00817926
5109	0.0306936	0.00817926
5110	0.0306936	0.00817926
5111	-0.247894	0.00237227
5112	0.0811954	0.00879413
5113	0.0811954	0.00879413
5114	-0.122988	0.00561587
5115	0.0540029	0.00768238
5116	-0.216484	0.00382256
5117	-0.269664	0.00331776
5118	-0.269664	0.00331776
5119	-0.269664	0.00331776
5120	-0.342189	0.00150603
5121	-0.342189	0.00150603
5122	-0.194655	0.00146351
5123	0.227054	0.00863596
5124	0.227054	0.00863596
5125	-0.22279	0.00131675
5126	-0.323761	0.00104993
5127	-0.323761	0.00104993
5128	-0.264447	0.00320532
5129	-0.264447	0.00320532
5130	-0.264447	0.00320532
5131	-0.264447	0.00320532
5132	-0.264447	0.00320532
5133	-0.264447	0.00320532
5134	-0.264447	0.00320532
5135	-0.264447	0.00320532
5136	-0.264447	0.00320532
5137	-0.264447	0.00320532
5138	-0.264447	0.00320532
5139	-0.264447	0.00320532
5140	-0.24684	0.00147782
5141	-0.24684	0.00147782
5142	-0.24684	0.00147782
5143	-0.24684	0.00147782
5144	0.143988	0.00456403
5145	-0.342127	0.00120835
5146	-0.287853	0.00168687
5147	-0.221908	0.00146692
5148	-0.221908	0.00146692
5149	-0.235848	0.0023078
5150	-0.258314	0.00122544
5151	-0.258314	0.00122544
5152	-0.258314	0.00122544
5153	-0.258314	0.00122544
5154	-0.258314	0.00122544
5155	-0.258314	0.00122544
5156	-0.311016	0.00212109
5157	-0.311016	0.00212109
5158	-0.303593	0.00183995
5159	-0.303593	0.00183995
5160	-0.303593	0.00183995
5161	-0.303593	0.00183995
5162	-0.303593	0.00183995
5163	-0.303593	0.00183995
5164	-0.303593	0.00183995
5165	-0.303593	0.00183995
5166	-0.303593	0.00183995
5167	-0.303593	0.00183995
5168	0.060643	0.00391021
5169	0.060643	0.00391021
5170	0.060643	0.00391021
5171	0.060643	0.00391021
5172	0.060643	0.00391021
5173	-0.0746463	0.00158209
5174	-0.130204	0.00304994
5175	-0.130204	0.00304994
5176	-0.130204	0.00304994
5177	-0.130204	0.00304994
5178	-0.130204	0.00304994
5179	-0.130204	0.00304994
5180	-0.130204	0.00304994
5181	-0.379043	0.00203747
5182	-0.277357	0.00217941
5183	0.47647	0.0118052
5184	0.623406	0.00810332
5185	0.584434	0.00563312
5186	-0.345795	0.00136267
5187	-0.345795	0.00136267
5188	-0.345795	0.00136267
5189	-0.345795	0.00136267
5190	-0.267193	0.00282074
5191	-0.13866	0.00154324
5192	-0.224743	0.00228139
5193	-0.224743	0.00228139
5194	-0.28554	0.00114204
5195	-0.184156	0.00153562
5196	-0.184156	0.00153562
5197	-0.184156	0.00153562
5198	-0.184156	0.00153562
5199	-0.184156	0.00153562
5200	-0.184156	0.00153562
5201	-0.411429	0.00103805
5202	-0.24756	0.00300145
5203	-0.222473	0.00180567
5204	-0.222473	0.00180567
5205	-0.0466096	0.00727288
5206	-0.0466096	0.00727288
5207	-0.192634	0.00160594
5208	-0.192634	0.00160594
5209	-0.192634	0.00160594
5210	-0.132151	0.00177214
5211	-0.132151	0.00177214
5212	-0.24318	0.00206066
5213	-0.232251	0.00169173
5214	-0.0038582	0.00734046
5215	-0.0038582	0.00734046
5216	-0.188754	0.00171827
5217	-0.207914	0.00342452
5218	-0.32726	0.00131002
5219	-0.32726	0.00131002
5220	-0.396515	0.00182669
5221	0.186276	0.0102872
5222	0.00268436	0.00757215
5223	-0.249324	0.00205514
5224	0.189854	0.00972526
5225	-0.0413947	0.00688588
5226	0.312417	0.0112809
5227	-0.341684	0.000965
5228	-0.377316	0.000921798
5229	0.102183	0.00801543
5230	0.102183	0.00801543
5231	0.102183	0.00801543
5232	-0.347808	0.00201267
5233	-0.0720938	0.00640949
5234	1.07898	0.0220229
5235	1.29686	0.0197499
5236	1.29686	0.0197499
5237	-0.0101034	0.00814924
5238	-0.0101034	0.00814924
5239	-0.0101034	0.00814924
5240	-0.0101034	0.00814924
5241	-0.169101	0.00474949
5242	-0.240981	0.00263141
5243	-0.240981	0.00263141
5244	0.265391	0.00292633
5245	0.265391	0.00292633
5246	-0.0867331	0.0020178
5247	-0.0867494	0.00525271
5248	-0.0503427	0.00184797
5249	-0.0503427	0.00184797
5250	-0.0503427	0.00184797
5251	0.219218	0.00434883
5252	0.127678	0.0028279
5253	0.127678	0.0028279
5254	0.127678	0.0028279
5255	0.127678	0.0028279
5256	0.127678	0.0028279
5257	-0.216988	0.00372803
5258	-0.216988	0.00372803
5259	-0.372872	0.00212065
5260	-0.372872	0.00212065
5261	-0.372933	0.00113495
5262	-0.279164	0.00189134
5263	-0.279164	0.00189134
5264	0.100355	0.0084882
5265	0.100355	0.0084882
5266	1.77609	0.02619
5267	1.77609	0.02619
5268	-0.01334	0.00670862
5269	-0.01334	0.00670862
5270	0.300852	0.0102536
5271	0.217237	0.00891354
5272	-0.276698	0.00263817
5273	0.184635	0.00619455
5274	0.184635	0.00619455
5275	0.485333	0.0127397
5276	0.726224	0.0126831
5277	-0.0425416	0.00202092
5278	-0.0425416	0.00202092
5279	-0.0425416	0.00202092
5280	-0.316179	0.00292563
5281	-0.316179	0.00292563
5282	-0.316179	0.00292563
5283	-0.316179	0.00292563
5284	-0.316179	0.00292563
5285	-0.316179	0.00292563
5286	-0.213867	0.00355258
5287	-0.213867	0.00355258
5288	-0.213867	0.00355258
5289	-0.213867	0.00355258
5290	-0.213867	0.00355258
5291	-0.213867	0.00355258
5292	-0.208834	0.00172284
5293	-0.426095	0.00141209
5294	-0.426095	0.00141209
5295	-0.426095	0.00141209
5296	-0.136928	0.00215174
5297	-0.136928	0.00215174
5298	-0.136928	0.00215174
5299	-0.0376264	0.00501024
5300	-0.0376264	0.00501024
5301	-0.0376264	0.00501024
5302	-0.0376264	0.00501024
5303	-0.403645	0.000979438
5304	-0.403645	0.000979438
5305	-0.312862	0.00271399
5306	-0.312862	0.00271399
5307	-0.378424	0.000924733
5308	-0.378424	0.000924733
5309	-0.157691	0.00487877
5310	0.0117024	0.0021644
5311	-0.294376	0.00217292
5312	-0.294376	0.00217292
5313	-0.294376	0.00217292
5314	-0.0966342	0.00174309
5315	-0.0966342	0.00174309
5316	-0.0966342	0.00174309
5317	-0.0966342	0.00174309
5318	-0.369528	0.00157157
5319	-0.105207	0.00535603
5320	-0.105207	0.00535603
5321	-0.185423	0.00502344
5322	0.217455	0.0104237
5323	0.252192	0.0107643
5324	0.252192	0.0107643
5325	0.252192	0.0107643
5326	0.930975	0.0180119
5327	-0.247868	0.00240296
5328	-0.109567	0.00497917
5329	-0.109567	0.00497917
5330	-0.341453	0.00102521
5331	-0.341453	0.00102521
5332	-0.341453	0.00102521
5333	-0.254849	0.00212214
5334	0.264999	0.0106187
5335	-0.130713	0.00577273
5336	-0.209943	0.001665
5337	-0.209943	0.001665
5338	-0.34399	0.00117655
5339	-0.34399	0.00117655
5340	-0.317691	0.00100892
5341	-0.135981	0.00173321
5342	-0.286466	0.00275166
5343	-0.286466	0.00275166
5344	-0.286466	0.00275166
5345	0.596165	0.00340607
5346	0.596165	0.00340607
5347	0.822875	0.0063545
5348	1.52838	0.00818621
5349	1.52838	0.00818621
5350	0.0829786	0.00308572
5351	0.0829786	0.00308572
5352	0.0829786	0.00308572
5353	0.0829786	0.00308572
5354	1.08825	0.00503619
5355	1.08825	0.00503619
5356	1.07359	0.00571419
5357	1.8567	0.00839292
5358	1.8567	0.00839292
5359	1.8567	0.00839292
5360	0.792452	0.00384914
5361	0.792452	0.00384914
5362	0.792452	0.00384914
5363	-0.011449	0.00225756
5364	-0.300866	0.00131774
5365	-0.300866	0.00131774
5366	-0.300866	0.00131774
5367	-0.280407	0.00206538
5368	-0.280407	0.00206538
5369	-0.0837997	0.00593757
5370	-0.0837997	0.00593757
5371	-0.235176	0.00345055
5372	-0.324212	0.00241885
5373	0.201678	0.00239372
5374	-0.148185	0.00242712
5375	-0.148185	0.00242712
5376	-0.148185	0.00242712
5377	-0.148185	0.00242712
5378	-0.0436213	0.00333507
5379	-0.329447	0.00117492
5380	-0.329447	0.00117492
5381	0.201772	0.00235394
5382	-0.0427904	0.00240836
5383	-0.0427904	0.00240836
5384	0.43174	0.00288751
5385	0.13564	0.00247582
5386	-0.182253	0.00430344
5387	-0.182253	0.00430344
5388	-0.151246	0.00512404
5389	1.46978	0.0267232
5390	1.46978	0.0267232
5391	1.46978	0.0267232
5392	1.46978	0.0267232
5393	1.46978	0.0267232
5394	1.46978	0.0267232
5395	1.46978	0.0267232
5396	1.46978	0.0267232
5397	1.46978	0.0267232
5398	1.46978	0.0267232
5399	-0.133587	0.00490912
5400	-0.215175	0.00346325
5401	-0.186365	0.00164341
5402	-0.186365	0.00164341
5403	0.0603231	0.0022028
5404	-0.222031	0.00175028
5405	0.160047	0.00260869
5406	0.919692	0.0051411
5407	0.358165	0.00383004
5408	0.358165	0.00383004
5409	-0.161861	0.00190733
5410	-0.18518	0.00497964
5411	-0.071168	0.00190085
5412	-0.249398	0.0021748
5413	-0.174356	0.00168229
5414	-0.174356	0.00168229
5415	0.022785	0.00229986
5416	-0.0674475	0.00571838
5417	-0.165418	0.00495587
5418	-0.244969	0.00263807
5419	-0.212597	0.0019456
5420	-0.212597	0.0019456
5421	-0.212597	0.0019456
5422	-0.244136	0.00234258
5423	-0.244136	0.00234258
5424	-0.244136	0.00234258
5425	-0.249444	0.00173132
5426	0.103139	0.00236367
5427	-0.126961	0.00500193
5428	-0.126961	0.00500193
5429	-0.158134	0.00181554
5430	-0.158134	0.00181554
5431	-0.0527102	0.00161203
5432	-0.152944	0.00161793
5433	-0.152944	0.00161793
5434	-0.152944	0.00161793
5435	-0.0141653	0.00700471
5436	-0.0141653	0.00700471
5437	-0.0141653	0.00700471
5438	-0.0141653	0.00700471
5439	-0.220105	0.00172569
5440	-0.220105	0.00172569
5441	0.14762	0.00919137
5442	-0.173368	0.00164497
5443	-0.353183	0.00139314
5444	-0.433288	0.00109433
5445	0.532589	0.00319643
5446	0.532589	0.00319643
5447	-0.172377	0.00463567
5448	-0.172377	0.00463567
5449	0.287366	0.00311029
5450	0.0478742	0.00684211
5451	0.0478742	0.00684211
5452	-0.162017	0.00435912
5453	-0.205166	0.00401501
5454	-0.169006	0.0017388
5455	-0.247588	0.00173715
5456	-0.247588	0.00173715
5457	0.37348	0.00313864
5458	0.183662	0.0026316
5459	-0.0472744	0.00176655
5460	0.631776	0.00411533
5461	0.631776	0.00411533
5462	-0.288943	0.00145263
5463	-0.288943	0.00145263
5464	-0.393862	0.00107046
5465	-0.393862	0.00107046
5466	-0.0899925	0.00417688
5467	-0.0899925	0.00417688
5468	-0.0899925	0.00417688
5469	-0.0899925	0.00417688
5470	-0.0899925	0.00417688
5471	-0.264672	0.00290098
5472	-0.080778	0.00183056
5473	-0.23681	0.00293405
5474	-0.23681	0.00293405
5475	-0.127744	0.0019151
5476	-0.237445	0.00290468
5477	-0.288108	0.00151451
5478	-0.251446	0.00349308
5479	-0.148222	0.00514448
5480	-0.148222	0.00514448
5481	-0.0607302	0.00316918
5482	-0.0607302	0.00316918
5483	-0.262581	0.00206627
5484	-0.262581	0.00206627
5485	-0.223028	0.00397419
5486	-0.223028	0.00397419
5487	-0.223028	0.00397419
5488	-0.223028	0.00397419
5489	-0.223028	0.00397419
5490	-0.223028	0.00397419
5491	-0.223028	0.00397419
5492	-0.396311	0.00110093
5493	-0.291039	0.00284358
5494	0.0106915	0.00163199
5495	0.0106915	0.00163199
5496	0.0106915	0.00163199
5497	0.0106915	0.00163199
5498	-0.371921	0.00115009
5499	-0.0751438	0.00647328
5500	-0.116564	0.00187489
5501	-0.211697	0.0017152
5502	-0.151839	0.00162611
5503	-0.192672	0.00370185
5504	-0.153215	0.00432298
5505	-0.153215	0.00432298
5506	-0.153215	0.00432298
5507	-0.201879	0.00172743
5508	0.421089	0.0116936
5509	0.421089	0.0116936
5510	0.421089	0.0116936
5511	0.421089	0.0116936
5512	-0.254839	0.00290716
5513	-0.116139	0.00471284
5514	0.163332	0.004038
5515	0.163332	0.004038
5516	-0.0627925	0.00577404
5517	0.381336	0.0112245
5518	0.381336	0.0112245
5519	0.339676	0.00668679
5520	0.339676	0.00668679
5521	0.339676	0.00668679
5522	-0.28597	0.00248667
5523	1.02002	0.00557912
5524	-0.139828	0.00142943
5525	-0.0493959	0.00742232
5526	-0.0493959	0.00742232
5527	1.80251	0.0247062
5528	1.36236	0.0211797
5529	1.36236	0.0211797
5530	1.36236	0.0211797
5531	1.36236	0.0211797
5532	-0.16377	0.00452803
5533	-0.244251	0.00151245
5534	-0.244251	0.00151245
5535	-0.244251	0.00151245
5536	-0.244251	0.00151245
5537	-0.244251	0.00151245
5538	-0.244251	0.00151245
5539	-0.0273366	0.00669377
5540	0.156235	0.00647253
5541	0.156235	0.00647253
5542	0.156235	0.00647253
5543	0.563953	0.00533701
5544	0.563953	0.00533701
5545	0.563953	0.00533701
5546	-0.34435	0.0015884
5547	-0.273148	0.00216657
5548	-0.273148	0.00216657
5549	-0.283835	0.00124714
5550	-0.15821	0.00349697
5551	-0.15821	0.00349697
5552	-0.15821	0.00349697
5553	-0.15821	0.00349697
5554	-0.15821	0.00349697
5555	-0.15821	0.00349697
5556	-0.15821	0.00349697
5557	-0.15821	0.00349697
5558	-0.15821	0.00349697
5559	-0.430032	0.000969238
5560	-0.430032	0.000969238
5561	-0.430032	0.000969238
5562	-0.393764	0.00107299
5563	0.429053	0.00283334
5564	0.520632	0.00514103
5565	0.520632	0.00514103
5566	-0.28493	0.00122494
5567	-0.338765	0.00162769
5568	-0.373448	0.00122362
5569	0.297267	0.0020985
5570	0.297267	0.0020985
5571	0.297267	0.0020985
5572	0.297267	0.0020985
5573	0.297267	0.0020985
5574	0.297267	0.0020985
5575	0.297267	0.0020985
5576	0.297267	0.0020985
5577	0.297267	0.0020985
5578	0.297267	0.0020985
5579	0.424867	0.00543851
5580	0.264051	0.00389523
5581	-0.122735	0.00162612
5582	-0.267627	0.00136653
5583	-0.168682	0.00255946
5584	-0.168682	0.00255946
5585	0.364763	0.00340769
5586	0.48165	0.00283829
5587	0.48165	0.00283829
5588	0.149361	0.00187692
5589	0.12736	0.00728992
5590	0.0567667	0.00220642
5591	0.0567667	0.00220642
5592	0.0567667	0.00220642
5593	-0.359493	0.00126511
5594	-0.359493	0.00126511
5595	0.279578	0.00790591
5596	-0.410995	0.00144373
5597	-0.410995	0.00144373
5598	-0.410995	0.00144373
5599	-0.410995	0.00144373
5600	-0.410995	0.00144373
5601	-0.262614	0.00237926
5602	-0.262614	0.00237926
5603	-0.242771	0.00288976
5604	-0.231922	0.00306806
5605	-0.231922	0.00306806
