x	y	z
3.7396	-0.755528	3.07775
3.7396	-0.755528	3.07775
3.7396	-0.755528	3.07775
2.86557	-1.47159	-4.36043
0.594813	-0.810402	-2.79757
0.594813	-0.810402	-2.79757
-1.76207	-1.71502	0.848586
-1.76207	-1.71502	0.848586
1.01529	-2.40739	0.699219
-0.136243	1.26265	-0.20883
0.447437	1.46523	-1.5051
0.447437	1.46523	-1.5051
0.447437	1.46523	-1.5051
0.447437	1.46523	-1.5051
0.281122	0.660547	-0.973101
0.281122	0.660547	-0.973101
-0.731999	0.754208	-0.67253
-0.27917	1.45212	-3.792
-0.27917	1.45212	-3.792
-0.27917	1.45212	-3.792
-0.732025	2.03673	-6.68304
-0.732025	2.03673	-6.68304
-0.732025	2.03673	-6.68304
-0.290334	1.29291	-7.53495
-1.11253	2.1749	-6.5786
-1.11253	2.1749	-6.5786
-1.11253	2.1749	-6.5786
-1.11253	2.1749	-6.5786
-1.07533	2.56967	-6.78465
-1.07533	2.56967	-6.78465
-1.07533	2.56967	-6.78465
-1.07533	2.56967	-6.78465
-1.07533	2.56967	-6.78465
0.394535	4.03062	-4.19662
0.622217	1.38657	-3.026
0.622217	1.38657	-3.026
-0.520498	0.900555	1.11767
-1.28776	0.100289	1.97018
-2.60801	1.73204	3.63317
-0.293913	0.206178	5.0364
2.40082	-1.2944	4.59344
2.40082	-1.2944	4.59344
2.40082	-1.2944	4.59344
2.40082	-1.2944	4.59344
2.40082	-1.2944	4.59344
2.40082	-1.2944	4.59344
1.10151	0.870559	3.78574
0.746142	-1.14905	3.67211
0.746142	-1.14905	3.67211
0.746142	-1.14905	3.67211
-0.526565	-0.778135	4.85669
-0.526565	-0.778135	4.85669
-0.526565	-0.778135	4.85669
0.586511	-0.369789	4.77773
0.14286	3.44654	4.49898
0.14286	3.44654	4.49898
0.14286	3.44654	4.49898
0.14286	3.44654	4.49898
0.14286	3.44654	4.49898
0.407689	2.21895	3.74125
0.407689	2.21895	3.74125
0.407689	2.21895	3.74125
-1.12963	1.79435	1.78185
-1.12963	1.79435	1.78185
-1.12963	1.79435	1.78185
-0.283607	-0.0849743	1.64087
0.0850019	0.260343	4.23518
0.0850019	0.260343	4.23518
0.0247184	0.0358953	2.44523
-0.702064	-0.45377	4.29
1.40729	1.52935	5.04374
1.40729	1.52935	5.04374
1.40729	1.52935	5.04374
1.35059	3.79182	5.57955
