x	y	z
3.77785	2.85034	-3.54011
2.89065	-0.148222	-3.74879
2.89065	-0.148222	-3.74879
2.89065	-0.148222	-3.74879
2.49146	0.0155035	-4.27691
2.49146	0.0155035	-4.27691
2.19466	0.685085	-1.45573
1.12996	1.87556	-1.75816
1.12996	1.87556	-1.75816
1.12996	1.87556	-1.75816
1.12996	1.87556	-1.75816
1.12996	1.87556	-1.75816
1.12996	1.87556	-1.75816
1.12996	1.87556	-1.75816
0.862139	-0.648573	-2.94105
2.88434	-1.63862	-4.46993
0.827076	-4.34098	-3.94721
0.827076	-4.34098	-3.94721
0.827076	-4.34098	-3.94721
0.827076	-4.34098	-3.94721
2.71106	-3.12497	-3.13364
2.71106	-3.12497	-3.13364
2.71106	-3.12497	-3.13364
2.71106	-3.12497	-3.13364
2.71106	-3.12497	-3.13364
0.287044	-2.32963	-1.5675
0.287044	-2.32963	-1.5675
0.287044	-2.32963	-1.5675
0.287044	-2.32963	-1.5675
-0.607549	-0.255404	-1.69166
-0.607549	-0.255404	-1.69166
-3.01819	-0.433121	-1.9146
-4.28999	0.799723	-4.37686
-3.7031	2.09965	-5.03849
-3.7031	2.09965	-5.03849
-3.7031	2.09965	-5.03849
-3.7031	2.09965	-5.03849
-3.7031	2.09965	-5.03849
-3.7031	2.09965	-5.03849
-4.64081	-0.326709	-3.80209
-4.1932	-1.89972	-2.01088
-4.1932	-1.89972	-2.01088
-4.1932	-1.89972	-2.01088
-4.1932	-1.89972	-2.01088
-2.31068	-2.92298	-1.23818
-2.31068	-2.92298	-1.23818
-2.31068	-2.92298	-1.23818
-1.23422	-2.14502	-3.34034
1.14665	-1.15027	-2.91329
1.14665	-1.15027	-2.91329
2.58822	1.5954	-3.59704
2.58822	1.5954	-3.59704
1.88063	-0.657981	-3.62379
2.75087	-1.24677	-0.948102
2.20916	-1.90287	-2.97333
1.96795	-0.0908586	-3.16658
1.96795	-0.0908586	-3.16658
1.96795	-0.0908586	-3.16658
1.96795	-0.0908586	-3.16658
1.96795	-0.0908586	-3.16658
-1.00808	-0.84986	-2.99392
-1.00808	-0.84986	-2.99392
-1.00808	-0.84986	-2.99392
1.70323	1.19855	-1.19136
1.70323	1.19855	-1.19136
1.28489	0.277886	1.71862
-1.1937	0.347605	1.63329
-1.1937	0.347605	1.63329
0.0212008	0.549829	-0.857432
0.0212008	0.549829	-0.857432
-0.334971	0.656374	-0.898787
-1.2869	-1.0558	-1.12725
-1.2869	-1.0558	-1.12725
0.380369	-0.142753	1.54656
-0.713964	-0.934661	2.49041
-0.713964	-0.934661	2.49041
0.662159	-0.421058	3.18888
1.33123	-0.136616	3.27644
1.33123	-0.136616	3.27644
1.77904	0.976484	3.56673
1.77904	0.976484	3.56673
1.77904	0.976484	3.56673
1.77904	0.976484	3.56673
1.77904	0.976484	3.56673
0.0925373	3.80932	1.72141
1.48812	4.76231	3.20677
0.795367	1.79475	4.86656
0.795367	1.79475	4.86656
0.795367	1.79475	4.86656
-0.0531995	0.304809	4.7215
-1.74455	0.398268	2.13181
-0.27231	-1.94444	2.21519
-0.27231	-1.94444	2.21519
-0.27231	-1.94444	2.21519
-0.27231	-1.94444	2.21519
-0.27231	-1.94444	2.21519
-0.27231	-1.94444	2.21519
1.35172	0.171298	1.12971
1.35172	0.171298	1.12971
1.35172	0.171298	1.12971
-0.543634	-0.827401	-1.13345
-0.543634	-0.827401	-1.13345
-0.543634	-0.827401	-1.13345
-0.543634	-0.827401	-1.13345
-0.543634	-0.827401	-1.13345
-0.543634	-0.827401	-1.13345
1.20763	-1.7641	1.40154
1.20763	-1.7641	1.40154
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
2.26698	-0.61914	2.6545
1.851	0.775477	3.39062
1.851	0.775477	3.39062
-0.557291	3.69335	1.68331
-2.37682	1.84296	1.21052
-2.37682	1.84296	1.21052
-3.96179	-0.478074	2.98312
-3.96179	-0.478074	2.98312
-1.1848	-1.78472	1.41796
1.61827	-1.07448	4.24672
-0.979534	0.23197	3.32991
-0.191532	2.19721	2.612
-0.191532	2.19721	2.612
-2.58497	0.488384	1.71795
-2.58497	0.488384	1.71795
-2.58497	0.488384	1.71795
-2.58497	0.488384	1.71795
-2.23736	0.421813	4.63327
0.31496	-0.83101	5.54778
0.31496	-0.83101	5.54778
0.31496	-0.83101	5.54778
0.31496	-0.83101	5.54778
-2.16218	-0.220117	7.2525
-2.16218	-0.220117	7.2525
-2.73238	-0.584091	4.76148
-0.549618	-3.30598	5.89486
-0.549618	-3.30598	5.89486
