x	y	z
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.806317	-0.209157	-2.19713
0.81849	0.50654	-2.11032
1.03684	-1.35952	-1.22833
1.03684	-1.35952	-1.22833
0.0491384	-1.35546	1.18899
1.5686	-1.25625	2.82525
-0.0860753	1.20122	2.46475
-0.0860753	1.20122	2.46475
-0.0860753	1.20122	2.46475
-0.0860753	1.20122	2.46475
-0.0860753	1.20122	2.46475
-0.0860753	1.20122	2.46475
-0.0860753	1.20122	2.46475
-1.22937	1.50373	4.74698
1.15457	2.88027	4.00342
0.19457	2.43764	5.18101
-1.08501	1.14592	7.19472
1.0388	-0.38947	5.70449
1.0388	-0.38947	5.70449
0.879883	1.35526	3.42521
-0.371847	0.558573	1.09789
-0.371847	0.558573	1.09789
-1.2682	-1.02405	3.27537
-1.2682	-1.02405	3.27537
1.0164	-0.982644	0.556019
-0.158506	-1.89884	1.67772
-0.158506	-1.89884	1.67772
1.36733	1.05416	3.28829
2.95155	2.73134	3.91965
2.65215	2.07157	1.42259
1.68234	1.34057	-0.643472
1.68234	1.34057	-0.643472
2.5057	3.65348	-1.30174
4.15525	2.93344	-4.11553
6.92589	-0.0585017	-2.93888
5.21714	0.388739	-3.6308
6.4041	2.19069	-4.7602
3.66353	0.118581	-3.51761
1.94906	2.94004	-3.87034
1.94906	2.94004	-3.87034
0.452075	0.272451	-5.81113
0.452075	0.272451	-5.81113
2.57122	0.946426	-3.37123
2.57122	0.946426	-3.37123
0.729559	-0.834799	-0.818438
0.729559	-0.834799	-0.818438
-1.20439	-0.193742	0.998658
0.0448545	2.25762	-1.2392
0.0448545	2.25762	-1.2392
0.0448545	2.25762	-1.2392
0.0448545	2.25762	-1.2392
-0.172081	0.40563	-1.41813
-0.172081	0.40563	-1.41813
-0.172081	0.40563	-1.41813
0.464683	1.27312	-2.41838
0.464683	1.27312	-2.41838
0.464683	1.27312	-2.41838
2.89765	-1.05924	-1.08875
2.81784	0.677304	1.15719
2.81784	0.677304	1.15719
2.81784	0.677304	1.15719
2.43115	-0.693783	-0.831595
2.27198	-2.16103	-1.45408
2.27198	-2.16103	-1.45408
2.27198	-2.16103	-1.45408
2.27198	-2.16103	-1.45408
2.27198	-2.16103	-1.45408
2.04745	-1.01948	-2.26964
2.04745	-1.01948	-2.26964
2.04745	-1.01948	-2.26964
2.04745	-1.01948	-2.26964
4.42377	0.162644	-1.72259
1.92143	-2.72246	-1.52757
0.159659	-1.99435	-2.45223
0.159659	-1.99435	-2.45223
-2.36283	-2.32929	-4.94484
-2.36283	-2.32929	-4.94484
-0.0705587	-0.14958	-3.69548
0.00929524	1.48683	-3.46867
0.00929524	1.48683	-3.46867
-0.509167	-0.645282	-1.17216
-0.509167	-0.645282	-1.17216
1.90129	-1.77055	-0.969604
-0.0531682	-2.30972	-3.92187
-2.38557	-0.0310213	-3.62873
-2.38557	-0.0310213	-3.62873
-2.38557	-0.0310213	-3.62873
-2.38557	-0.0310213	-3.62873
-0.0226534	0.86601	-4.10733
-2.22076	2.68721	-4.4477
-2.41495	3.74937	-2.06818
-2.41495	3.74937	-2.06818
-2.41495	3.74937	-2.06818
-0.268635	1.806	-1.57017
-0.268635	1.806	-1.57017
-0.268635	1.806	-1.57017
-1.11247	1.49242	-2.13087
-1.11247	1.49242	-2.13087
-0.171257	-0.769504	-0.284041
1.38831	-2.49771	-3.22149
2.09903	-2.52241	-2.76583
2.09903	-2.52241	-2.76583
2.09903	-2.52241	-2.76583
2.09903	-2.52241	-2.76583
0.0161031	-1.26708	-1.15419
0.0161031	-1.26708	-1.15419
-0.16406	1.36372	-1.24712
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.29045	0.0210522	-3.23168
-1.14922	1.75227	-5.07414
0.267039	2.14289	-2.81768
0.267039	2.14289	-2.81768
0.267039	2.14289	-2.81768
0.384551	1.97499	-3.50307
0.384551	1.97499	-3.50307
0.384551	1.97499	-3.50307
0.0429729	1.47225	-4.43831
0.748892	-0.00383192	-1.45194
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.031966	-0.55904	-1.7436
0.202272	1.77806	-4.09777
2.05871	2.2542	-5.28667
1.91712	-0.660994	-2.9873
1.91712	-0.660994	-2.9873
1.91712	-0.660994	-2.9873
1.91712	-0.660994	-2.9873
1.20821	-0.197836	-1.45957
1.20821	-0.197836	-1.45957
0.567945	-0.603654	-3.07185
1.72121	2.32308	-2.48737
1.72121	2.32308	-2.48737
3.10342	4.75346	-1.90707
3.10342	4.75346	-1.90707
3.10342	4.75346	-1.90707
3.10342	4.75346	-1.90707
5.38761	2.48187	-4.4324
5.38761	2.48187	-4.4324
2.70828	3.3965	-7.42341
1.01776	1.98169	-5.24118
-0.655235	0.791401	-5.65547
-3.20519	-1.01222	-4.83907
-2.31833	1.37052	-2.7216
0.583884	1.96308	-4.5435
2.06338	-0.584853	-3.88142
2.06338	-0.584853	-3.88142
2.06338	-0.584853	-3.88142
1.66222	1.19531	-5.72681
1.66222	1.19531	-5.72681
0.843231	2.50758	-6.49322
0.962789	3.52028	-4.849
0.962789	3.52028	-4.849
0.962789	3.52028	-4.849
-0.972086	3.86485	-7.04288
-0.853177	4.37385	-6.24831
-1.43567	5.26668	-5.1186
0.585858	3.10332	-7.69424
