Block	Mean	Prog_mean	Error
228	-30.2959	-30.8506	0.0275682
229	-30.0553	-30.8471	0.0276657
230	-30.0296	-30.8436	0.0277728
231	-29.81	-30.8391	0.0280107
232	-29.3522	-30.8327	0.0286138
233	-29.3878	-30.8265	0.0291551
234	-29.7488	-30.8219	0.0293921
235	-29.371	-30.8157	0.0299083
236	-29.7136	-30.811	0.030144
237	-30.1381	-30.8082	0.0301502
238	-30.0639	-30.8051	0.0301852
239	-30.331	-30.8031	0.030124
240	-30.5048	-30.8018	0.0300241
241	-30.3076	-30.7998	0.0299695
242	-30.6173	-30.799	0.0298552
243	-30.3719	-30.7973	0.029784
244	-30.4149	-30.7957	0.0297031
245	-30.71	-30.7953	0.029584
246	-30.8027	-30.7954	0.0294637
247	-30.5735	-30.7945	0.0293581
248	-30.5797	-30.7936	0.0292525
249	-30.413	-30.7921	0.0291749
250	-30.7632	-30.792	0.0290585
251	-30.4118	-30.7905	0.0289821
252	-31.1393	-30.7918	0.0289002
253	-31.0123	-30.7927	0.0287991
254	-30.9194	-30.7932	0.02869
255	-30.8383	-30.7934	0.0285781
256	-31.2709	-30.7952	0.0285272
257	-31.0409	-30.7962	0.0284323
258	-31.1592	-30.7976	0.0283568
259	-30.837	-30.7978	0.0282478
260	-30.7925	-30.7977	0.0281391
261	-30.5624	-30.7968	0.0280458
262	-30.7213	-30.7966	0.0279402
263	-30.4411	-30.7952	0.0278666
264	-30.5749	-30.7944	0.0277736
265	-30.584	-30.7936	0.0276801
266	-30.4312	-30.7922	0.0276095
267	-30.5685	-30.7914	0.0275188
268	-30.2225	-30.7893	0.0274979
269	-30.1358	-30.7868	0.0275028
270	-30.2971	-30.785	0.0274607
271	-30.0382	-30.7823	0.0274972
272	-29.8783	-30.7789	0.0275963
273	-30.0348	-30.7762	0.0276295
274	-30.0181	-30.7734	0.0276668
275	-30.5528	-30.7726	0.0275779
276	-30.2454	-30.7707	0.027544
277	-30.1723	-30.7686	0.0275292
278	-30.2437	-30.7667	0.0274948
279	-30.2456	-30.7648	0.0274596
280	-30.163	-30.7627	0.0274455
281	-30.4706	-30.7616	0.0273675
282	-30.4915	-30.7607	0.0272872
283	-30.5618	-30.76	0.0271999
284	-31.4087	-30.7622	0.0271998
285	-31.4985	-30.7648	0.0272268
286	-31.2506	-30.7665	0.0271845
287	-30.9658	-30.7672	0.0270987
288	-31.5079	-30.7698	0.0271264
289	-31.1776	-30.7712	0.0270692
290	-31.0113	-30.772	0.0269885
291	-30.4932	-30.7711	0.0269128
292	-30.7481	-30.771	0.0268207
293	-30.4054	-30.7697	0.0267582
294	-30.5482	-30.769	0.0266778
295	-30.5451	-30.7682	0.0265981
296	-30.567	-30.7676	0.0265169
297	-30.8807	-30.7679	0.0264304
298	-30.5843	-30.7673	0.0263489
299	-30.6357	-30.7669	0.0262644
