x	y	z
1.21711	1.42182	0.502794
1.21711	1.42182	0.502794
1.21711	1.42182	0.502794
1.64606	0.162925	0.92469
1.64606	0.162925	0.92469
1.64606	0.162925	0.92469
0.947776	-0.792209	1.58556
0.873191	-1.46393	1.5034
0.586818	-1.22607	2.32773
0.515562	-0.163382	1.26574
-0.946734	0.366967	0.645464
-0.946734	0.366967	0.645464
-0.946734	0.366967	0.645464
0.339523	0.610333	0.375807
0.339523	0.610333	0.375807
0.339523	0.610333	0.375807
-0.569343	-0.788619	0.663295
-0.569343	-0.788619	0.663295
-0.281666	-0.627415	0.260793
-0.281666	-0.627415	0.260793
-0.281666	-0.627415	0.260793
-0.281666	-0.627415	0.260793
0.0956899	-0.364238	0.259964
0.0956899	-0.364238	0.259964
0.0956899	-0.364238	0.259964
0.0956899	-0.364238	0.259964
0.0956899	-0.364238	0.259964
0.0956899	-0.364238	0.259964
0.0956899	-0.364238	0.259964
-0.484966	0.169294	0.493761
-0.484966	0.169294	0.493761
-0.484966	0.169294	0.493761
-0.484966	0.169294	0.493761
-0.484966	0.169294	0.493761
-0.484966	0.169294	0.493761
-0.484966	0.169294	0.493761
-0.0232273	-0.0814545	1.2309
0.296481	-0.997554	1.07884
0.296481	-0.997554	1.07884
0.296481	-0.997554	1.07884
0.296481	-0.997554	1.07884
0.296481	-0.997554	1.07884
0.296481	-0.997554	1.07884
0.559742	-0.482795	-0.153554
0.559742	-0.482795	-0.153554
-0.197123	-0.787457	0.0606361
-0.197123	-0.787457	0.0606361
-0.197123	-0.787457	0.0606361
-0.197123	-0.787457	0.0606361
-0.197123	-0.787457	0.0606361
-0.197123	-0.787457	0.0606361
-0.430641	-1.32826	-0.289018
0.112176	-1.91356	-1.11449
-0.809924	-1.49551	-2.95889
-0.809924	-1.49551	-2.95889
-0.854458	-2.32774	-2.03623
-0.957704	-1.88606	-1.32131
-1.01632	-0.403265	-1.32713
-0.688751	-0.687211	-1.00018
-0.688751	-0.687211	-1.00018
-0.688751	-0.687211	-1.00018
-0.688751	-0.687211	-1.00018
-0.688751	-0.687211	-1.00018
0.0235185	-0.511498	-0.553558
0.0235185	-0.511498	-0.553558
0.0235185	-0.511498	-0.553558
0.0235185	-0.511498	-0.553558
0.157362	0.394307	-0.13427
0.157362	0.394307	-0.13427
0.157362	0.394307	-0.13427
0.157362	0.394307	-0.13427
0.157362	0.394307	-0.13427
-0.139035	1.05779	0.558544
-0.139035	1.05779	0.558544
0.210421	1.02735	-0.500462
0.268731	0.140245	-1.00764
0.30172	0.596919	-0.558013
0.951231	0.439517	-0.191778
0.759292	0.415221	-0.590667
0.659486	0.18783	-1.4339
0.659486	0.18783	-1.4339
1.20508	-0.866619	-1.24395
1.20508	-0.866619	-1.24395
0.539838	-2.34151	-1.18464
1.35193	-1.66322	-1.71309
0.824321	-1.29692	-1.74608
0.824321	-1.29692	-1.74608
1.63007	-1.35854	-2.59738
1.81744	-1.42842	-1.82825
1.96186	-0.148128	-2.59834
1.75729	0.932608	-2.5749
2.21039	0.914681	-2.45828
2.21039	0.914681	-2.45828
1.75824	0.449699	-1.53029
1.75824	0.449699	-1.53029
1.65994	2.15836	-0.118816
0.892173	1.57347	-0.642126
0.596479	0.263587	-1.69442
2.18943	0.549723	-1.75252
2.18943	0.549723	-1.75252
2.18943	0.549723	-1.75252
0.799959	0.162517	-2.07705
0.799959	0.162517	-2.07705
1.08994	0.194621	-1.91484
1.08994	0.194621	-1.91484
0.548772	0.573223	-0.779341
1.44182	1.48575	-0.131662
0.274079	1.53315	1.46307
1.25344	1.91296	0.583111
0.289138	2.71006	1.39522
-1.37958	1.62198	-0.341864
-1.03449	0.812816	-1.84383
-0.178373	0.818493	-1.20817
-0.788648	1.04414	-0.169164
-0.788648	1.04414	-0.169164
0.318667	0.673224	-1.09869
-0.431601	1.12402	-0.877997
-0.431601	1.12402	-0.877997
0.272507	0.893211	-0.0914429
0.481834	0.233854	-0.286154
0.142866	0.710119	-0.081728
0.167505	0.136404	0.587563
0.167505	0.136404	0.587563
0.167505	0.136404	0.587563
0.134188	-0.0477741	-0.272114
0.134188	-0.0477741	-0.272114
0.134188	-0.0477741	-0.272114
0.134188	-0.0477741	-0.272114
-1.40816	0.280109	0.266646
-1.37094	-0.0473653	0.808972
-1.37094	-0.0473653	0.808972
-1.37094	-0.0473653	0.808972
-1.4649	1.33891	0.737618
-1.4649	1.33891	0.737618
-1.98142	-0.104033	-0.524129
-1.98142	-0.104033	-0.524129
-1.82281	0.185867	-0.769434
-1.60333	0.516289	0.0533855
-1.60333	0.516289	0.0533855
-1.57092	1.18373	0.322117
-1.3156	1.63145	-0.436976
-1.3156	1.63145	-0.436976
-1.72498	1.13251	0.277258
-1.18843	0.592432	0.170775
-1.18843	0.592432	0.170775
-1.18843	0.592432	0.170775
-0.238553	-0.476292	-0.629098
-0.238553	-0.476292	-0.629098
-0.898588	0.0354359	0.362791
-0.945073	0.203175	0.510456
-0.120107	0.846842	0.680375
-0.111455	0.0264949	0.362664
-0.111455	0.0264949	0.362664
-0.111455	0.0264949	0.362664
-0.111455	0.0264949	0.362664
-0.111455	0.0264949	0.362664
-0.111455	0.0264949	0.362664
0.267193	0.285418	0.153582
0.516618	-0.491573	-0.404224
0.27956	-0.909356	-1.5038
0.27956	-0.909356	-1.5038
0.27956	-0.909356	-1.5038
-0.565552	-1.7931	-1.62564
-0.565552	-1.7931	-1.62564
-0.249438	-0.466775	-0.779098
-0.326708	-0.469399	-0.197406
-0.326708	-0.469399	-0.197406
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.644041	-0.398894	-0.158525
-0.299147	0.713721	-0.608564
-0.276384	0.715852	-1.03881
-0.276384	0.715852	-1.03881
-0.131986	0.230594	-1.24513
-0.131986	0.230594	-1.24513
-0.636021	0.241822	-0.795501
-0.636021	0.241822	-0.795501
-0.636021	0.241822	-0.795501
-0.636021	0.241822	-0.795501
-0.897325	1.09215	-0.172275
-0.897325	1.09215	-0.172275
-0.897325	1.09215	-0.172275
-0.577651	1.63414	-0.809462
-0.577651	1.63414	-0.809462
-0.577651	1.63414	-0.809462
-0.577651	1.63414	-0.809462
-0.709066	1.73029	-0.0112529
-0.751733	0.55794	-0.188167
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.0402651	0.352967	0.713335
-0.110449	-0.717082	0.300262
-1.16564	-0.599893	0.993205
-1.16564	-0.599893	0.993205
-1.16564	-0.599893	0.993205
-0.956244	-1.12352	1.63754
-0.277483	-1.03735	0.256093
0.0771386	-0.766792	0.260237
-0.70983	0.401493	-0.509368
-0.253825	0.694186	-0.86931
-0.253825	0.694186	-0.86931
-0.253825	0.694186	-0.86931
-0.761195	0.960696	0.347836
-0.0248202	0.0192735	0.171189
-0.0248202	0.0192735	0.171189
-0.0248202	0.0192735	0.171189
0.517281	0.236203	-0.470889
0.517281	0.236203	-0.470889
0.517281	0.236203	-0.470889
0.517281	0.236203	-0.470889
0.355005	-0.460874	-0.32354
0.355005	-0.460874	-0.32354
-0.15279	0.0418297	-0.568285
-0.15279	0.0418297	-0.568285
-0.183758	0.0795263	-0.325949
-0.183758	0.0795263	-0.325949
-0.183758	0.0795263	-0.325949
-0.134928	0.419837	-0.0143207
-0.134928	0.419837	-0.0143207
0.212181	0.669909	0.233001
0.212181	0.669909	0.233001
0.212181	0.669909	0.233001
0.326274	0.654195	0.283951
-0.36678	0.536924	0.97909
-0.36678	0.536924	0.97909
0.207194	1.1398	-0.335737
0.207194	1.1398	-0.335737
0.333134	0.742692	-0.771303
0.73707	0.443248	-0.906391
0.73707	0.443248	-0.906391
0.73707	0.443248	-0.906391
0.236468	0.371448	-0.190262
0.236468	0.371448	-0.190262
0.236468	0.371448	-0.190262
0.95857	0.881895	0.237141
0.391231	0.136433	-0.1672
0.391231	0.136433	-0.1672
0.391231	0.136433	-0.1672
0.37013	0.937017	-1.01682
0.37013	0.937017	-1.01682
0.37013	0.937017	-1.01682
-0.103146	-0.52432	-1.18541
-0.646315	-1.15727	-0.972872
-0.646315	-1.15727	-0.972872
0.078347	1.1427	-0.547603
-0.573148	0.528679	-0.882814
0.779003	0.310018	0.520128
0.779003	0.310018	0.520128
0.779003	0.310018	0.520128
0.779003	0.310018	0.520128
0.0142085	0.0296215	0.674694
0.0142085	0.0296215	0.674694
0.761534	0.186457	0.00474477
0.761534	0.186457	0.00474477
0.761534	0.186457	0.00474477
0.761534	0.186457	0.00474477
0.0704773	0.959143	-0.103041
0.0704773	0.959143	-0.103041
0.0704773	0.959143	-0.103041
0.404195	0.655524	-1.46159
1.506	1.19454	-1.28878
1.54984	1.17524	-1.79692
0.772535	1.44261	-1.99787
1.32334	1.29123	-2.36598
1.32334	1.29123	-2.36598
0.560702	2.19446	-1.29241
1.00532	1.70102	-0.301543
1.00532	1.70102	-0.301543
1.00532	1.70102	-0.301543
1.73376	0.294716	0.387017
1.7367	0.657675	0.0670423
1.7367	0.657675	0.0670423
1.90284	-0.17695	-0.751426
1.90284	-0.17695	-0.751426
0.0838661	-0.18548	-0.698235
0.0838661	-0.18548	-0.698235
-0.460742	-0.772557	-1.19618
-0.83968	-0.282911	-0.128263
-1.01029	0.00122097	0.724521
-1.01029	0.00122097	0.724521
-1.01029	0.00122097	0.724521
-0.681032	-1.21089	0.08294
-0.284777	-1.04822	0.626606
-0.284777	-1.04822	0.626606
-0.284777	-1.04822	0.626606
0.474272	-0.754559	0.703085
0.474272	-0.754559	0.703085
0.474272	-0.754559	0.703085
0.474272	-0.754559	0.703085
0.474272	-0.754559	0.703085
0.474272	-0.754559	0.703085
0.474272	-0.754559	0.703085
2.00889	-0.81194	1.20655
2.00889	-0.81194	1.20655
2.00889	-0.81194	1.20655
2.00889	-0.81194	1.20655
2.00889	-0.81194	1.20655
1.37858	-1.95784	1.06115
1.37858	-1.95784	1.06115
1.37858	-1.95784	1.06115
1.93334	-1.50337	1.63038
1.49643	-0.875845	1.77828
0.497653	-1.47365	2.07625
0.497653	-1.47365	2.07625
0.497653	-1.47365	2.07625
0.497653	-1.47365	2.07625
1.34759	-1.52513	2.13632
1.34759	-1.52513	2.13632
1.34759	-1.52513	2.13632
1.34759	-1.52513	2.13632
0.953928	-1.22201	1.85728
1.03782	-1.46813	1.3023
1.03782	-1.46813	1.3023
0.687989	-1.54593	0.379152
0.517195	-1.28688	1.36458
0.764865	-0.228689	1.08109
0.645958	-0.673334	0.42562
0.645958	-0.673334	0.42562
-0.657984	-0.605954	0.194521
-0.837165	-0.200447	0.884597
-0.921913	0.932523	-0.9153
-0.538779	0.868316	-1.54252
-0.538779	0.868316	-1.54252
-0.754551	0.437627	-0.931571
-1.18012	0.503066	0.459724
-0.834138	1.67519	0.542294
-1.00401	1.1726	0.84174
-1.00401	1.1726	0.84174
-0.189926	1.39386	0.123987
0.250266	2.24348	-0.204812
1.13336	1.18351	0.484245
1.13336	1.18351	0.484245
0.270171	1.39403	-0.0429866
0.727403	0.737818	-0.0339666
0.727403	0.737818	-0.0339666
0.710115	0.447171	0.35413
0.710115	0.447171	0.35413
0.361814	-0.485474	0.781418
0.361814	-0.485474	0.781418
0.361814	-0.485474	0.781418
0.361814	-0.485474	0.781418
0.361814	-0.485474	0.781418
0.361814	-0.485474	0.781418
-0.519334	-0.261016	0.674864
-0.519334	-0.261016	0.674864
-0.519334	-0.261016	0.674864
-0.519334	-0.261016	0.674864
-0.519334	-0.261016	0.674864
-0.416189	-1.30472	0.496062
-0.0572636	-1.62785	-0.0878321
-0.145544	-0.47756	0.210478
-0.145544	-0.47756	0.210478
-0.145544	-0.47756	0.210478
-0.0223549	-0.683514	0.203339
-0.0223549	-0.683514	0.203339
-0.0237377	0.211061	0.765741
-0.0237377	0.211061	0.765741
-0.362665	0.310977	0.41515
-0.362665	0.310977	0.41515
0.346959	0.210835	0.146021
0.346959	0.210835	0.146021
0.346959	0.210835	0.146021
0.198927	-0.00819647	0.0708291
0.198927	-0.00819647	0.0708291
0.198927	-0.00819647	0.0708291
0.198927	-0.00819647	0.0708291
0.198927	-0.00819647	0.0708291
0.444723	0.627251	0.483611
-0.599519	0.209128	-0.367323
-0.599519	0.209128	-0.367323
-0.599519	0.209128	-0.367323
-0.599519	0.209128	-0.367323
-0.599519	0.209128	-0.367323
-1.30326	-0.00688036	-1.0171
-0.627367	-0.403461	-0.623406
0.446359	0.271305	-0.721912
-0.616061	0.20278	0.516079
-0.616061	0.20278	0.516079
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.41322	0.24245	-0.122323
-0.442382	-0.507292	0.684683
0.383266	-0.770269	0.346064
0.383266	-0.770269	0.346064
0.383266	-0.770269	0.346064
0.383266	-0.770269	0.346064
1.16081	-0.532776	0.0672492
1.16081	-0.532776	0.0672492
0.855984	-0.468929	0.268149
0.855984	-0.468929	0.268149
0.728258	-0.784011	0.636038
0.194937	-0.393602	0.596174
0.383711	-0.553666	0.942362
0.419441	0.142319	0.872147
-0.275244	0.00869346	0.537437
-0.275244	0.00869346	0.537437
-0.275244	0.00869346	0.537437
-0.275244	0.00869346	0.537437
1.26086	0.302543	-0.354976
0.550457	-0.208596	-0.404428
0.907127	-0.200563	-0.301375
0.298286	-0.355223	-0.883471
0.298286	-0.355223	-0.883471
0.761663	-0.964444	-0.0764831
0.525507	-0.66024	-0.0331499
0.525507	-0.66024	-0.0331499
0.357997	-0.63938	1.04718
0.357997	-0.63938	1.04718
0.357997	-0.63938	1.04718
-0.839738	-0.108704	1.43704
-0.327839	0.117056	1.6973
-0.270013	0.0895054	1.88021
-0.270013	0.0895054	1.88021
-0.655181	-0.467412	1.36123
-0.655181	-0.467412	1.36123
