x	y	z
1.78274	-0.912379	1.66904
1.27094	-1.39249	1.77264
1.27094	-1.39249	1.77264
0.286904	-0.372082	2.42146
0.286904	-0.372082	2.42146
-0.329377	-0.178095	2.28861
0.870947	0.248364	1.81959
0.870947	0.248364	1.81959
0.870947	0.248364	1.81959
0.705835	1.20298	1.57
0.791436	0.465808	0.696344
-0.127659	0.362745	0.235706
-0.127659	0.362745	0.235706
0.695212	0.00152737	1.44627
0.350539	0.165966	0.959317
0.350539	0.165966	0.959317
0.350539	0.165966	0.959317
0.946633	0.661328	0.85763
0.946633	0.661328	0.85763
1.17658	1.19681	0.255816
0.735129	0.313331	0.881148
0.735129	0.313331	0.881148
0.735129	0.313331	0.881148
0.735129	0.313331	0.881148
0.735129	0.313331	0.881148
0.735129	0.313331	0.881148
0.735129	0.313331	0.881148
1.52166	0.0817332	-0.105138
1.52166	0.0817332	-0.105138
0.517292	1.3043	-0.139139
0.517292	1.3043	-0.139139
0.739401	0.404443	0.138721
0.481133	0.632205	-0.565433
0.793833	0.152919	0.571981
0.793833	0.152919	0.571981
0.457462	0.703967	0.581841
0.210104	-0.179692	0.372342
0.210104	-0.179692	0.372342
0.210104	-0.179692	0.372342
0.210104	-0.179692	0.372342
1.29789	0.161836	0.213965
1.29789	0.161836	0.213965
0.257774	0.939424	-0.183273
0.257774	0.939424	-0.183273
0.257774	0.939424	-0.183273
0.257774	0.939424	-0.183273
0.257774	0.939424	-0.183273
0.257774	0.939424	-0.183273
-0.309314	1.94789	0.128563
-0.309314	1.94789	0.128563
-0.309314	1.94789	0.128563
-0.309314	1.94789	0.128563
-0.309314	1.94789	0.128563
-0.309314	1.94789	0.128563
0.469623	1.4134	-0.427378
0.469623	1.4134	-0.427378
0.469623	1.4134	-0.427378
0.469623	1.4134	-0.427378
0.469623	1.4134	-0.427378
1.07775	0.822365	-0.818108
0.639591	0.1252	-0.126002
1.01096	-0.637395	-0.325732
0.683819	-0.853856	0.590173
1.03718	-1.95154	-0.215171
1.03718	-1.95154	-0.215171
1.19306	-1.04748	-1.2251
1.55041	0.0645225	-1.07666
1.55041	0.0645225	-1.07666
1.55041	0.0645225	-1.07666
0.883641	-0.543205	-0.0750239
0.883641	-0.543205	-0.0750239
0.883641	-0.543205	-0.0750239
0.883641	-0.543205	-0.0750239
0.883641	-0.543205	-0.0750239
0.883641	-0.543205	-0.0750239
1.73971	0.226247	0.116769
0.870888	1.30058	0.0479681
0.870888	1.30058	0.0479681
0.19655	0.359955	-0.460081
-0.640838	-0.507819	0.670637
-0.640838	-0.507819	0.670637
-0.640838	-0.507819	0.670637
-0.640838	-0.507819	0.670637
-1.74697	-0.0618435	1.53854
-1.39935	0.747682	0.641129
-0.688713	-0.470048	0.569469
-0.688713	-0.470048	0.569469
0.41036	0.743979	-0.307892
-0.422716	0.766905	0.5082
0.326434	1.31398	-0.460247
0.326434	1.31398	-0.460247
0.326434	1.31398	-0.460247
0.469452	1.08158	0.0787171
0.0203804	1.11809	-0.716536
-0.832366	0.0316825	-0.804136
-0.832366	0.0316825	-0.804136
-0.832366	0.0316825	-0.804136
-0.832366	0.0316825	-0.804136
-0.832366	0.0316825	-0.804136
-1.25736	0.267835	-0.444013
-0.836089	-0.723657	-0.289903
0.176255	-0.613176	-0.604768
0.176255	-0.613176	-0.604768
-0.379122	-1.67123	-0.411597
0.505521	-0.443492	0.245984
-0.0476987	0.42908	1.03276
0.0805486	0.821299	1.13571
0.516363	1.40548	0.822655
0.246362	0.996545	0.297626
0.246362	0.996545	0.297626
0.246362	0.996545	0.297626
0.246362	0.996545	0.297626
-0.108028	0.308723	1.09471
0.575284	-0.337624	0.737153
0.575284	-0.337624	0.737153
0.312919	0.122518	0.0577096
0.0805428	0.0524578	0.0763152
0.0805428	0.0524578	0.0763152
0.495773	0.286439	-0.9873
-0.518952	0.606164	-0.424014
-0.0607795	-0.0397885	0.690408
-0.139487	0.292188	0.290081
-0.139487	0.292188	0.290081
-0.139487	0.292188	0.290081
-0.139487	0.292188	0.290081
-0.139487	0.292188	0.290081
0.100905	-0.479832	0.00806758
0.100905	-0.479832	0.00806758
0.100905	-0.479832	0.00806758
0.100905	-0.479832	0.00806758
-0.976846	0.25287	0.691602
-0.976846	0.25287	0.691602
-0.976846	0.25287	0.691602
-1.14775	-0.373218	0.52274
-1.14775	-0.373218	0.52274
-0.372805	-0.362697	1.39109
-1.13652	-1.25199	0.696063
-0.350798	-1.57316	-0.316311
-0.0584231	-1.57279	-0.358654
-1.05549	-1.22773	-0.967601
-1.05549	-1.22773	-0.967601
-0.0864228	-1.98927	-0.472445
-0.955112	-2.2322	-0.655027
-0.955112	-2.2322	-0.655027
-0.235483	-2.33808	-1.16127
-0.258249	-2.10043	-0.400698
-0.0889584	-2.19205	-0.05413
-0.0715935	-2.21549	-0.36819
0.0778702	-2.10873	-0.918787
-0.684215	-1.17514	-1.10064
0.14653	-0.99777	-2.19491
0.14653	-0.99777	-2.19491
0.14653	-0.99777	-2.19491
1.10073	-0.870137	-1.00523
0.236062	-0.0757578	-1.83512
0.236062	-0.0757578	-1.83512
0.236062	-0.0757578	-1.83512
-0.971916	-0.0570692	-1.19807
-0.971916	-0.0570692	-1.19807
0.194112	-0.14371	-0.128345
0.194112	-0.14371	-0.128345
0.194112	-0.14371	-0.128345
0.194112	-0.14371	-0.128345
-0.0224802	0.115534	0.464467
-0.0224802	0.115534	0.464467
-0.0224802	0.115534	0.464467
-0.0224802	0.115534	0.464467
-0.0224802	0.115534	0.464467
-0.0224802	0.115534	0.464467
0.581437	0.222374	1.0539
0.581437	0.222374	1.0539
0.581437	0.222374	1.0539
1.41255	-0.115028	0.781809
1.41255	-0.115028	0.781809
1.03539	1.02417	0.404901
1.03539	1.02417	0.404901
1.03539	1.02417	0.404901
-0.118077	0.541666	0.0554723
-0.118077	0.541666	0.0554723
-0.118077	0.541666	0.0554723
-0.118077	0.541666	0.0554723
0.324803	1.69603	0.721527
0.697403	1.36819	0.65842
-0.201349	0.159119	1.21103
-0.201349	0.159119	1.21103
-0.201349	0.159119	1.21103
0.170689	0.776743	1.29686
0.309042	-0.25474	0.704959
0.309042	-0.25474	0.704959
-0.672872	-0.146756	0.0623825
-0.672872	-0.146756	0.0623825
-0.672872	-0.146756	0.0623825
-0.0502475	-0.752457	0.400785
0.761961	-0.35454	-0.474238
0.761961	-0.35454	-0.474238
0.761961	-0.35454	-0.474238
0.761961	-0.35454	-0.474238
-0.131083	-0.767358	-0.0199187
-0.131083	-0.767358	-0.0199187
-0.604071	-1.54409	0.517553
-0.393402	-0.6236	-0.420669
-0.501062	-0.416247	0.60539
-0.501062	-0.416247	0.60539
0.594615	0.816642	-0.105686
0.594615	0.816642	-0.105686
-0.390343	0.529887	-0.775631
-1.01371	0.0708562	-0.31938
-1.01371	0.0708562	-0.31938
0.148638	-0.254816	0.859097
0.148638	-0.254816	0.859097
0.148638	-0.254816	0.859097
0.148638	-0.254816	0.859097
0.784417	-0.602603	0.327506
0.878404	-1.2013	0.92982
0.878404	-1.2013	0.92982
0.878404	-1.2013	0.92982
0.647841	-0.989807	1.80503
0.647841	-0.989807	1.80503
1.49098	-0.0250418	1.56824
0.992847	-1.24263	0.90714
0.466374	-0.491704	1.5624
-0.594081	-1.0102	1.65798
0.218052	0.136006	1.72363
1.13761	0.0905165	1.25736
1.13761	0.0905165	1.25736
0.480063	-0.277192	1.02156
0.425372	-0.116519	-0.164841
0.425372	-0.116519	-0.164841
0.425372	-0.116519	-0.164841
0.229835	0.879494	-0.490176
0.621376	2.10472	0.616254
0.128126	1.04539	1.42758
0.65477	0.32848	2.35611
1.28641	-0.124008	1.93117
1.28641	-0.124008	1.93117
1.28641	-0.124008	1.93117
0.0522653	-0.13308	2.37652
-0.221546	1.03863	2.32586
-0.221546	1.03863	2.32586
0.328233	0.367198	2.01169
-0.388679	0.207728	2.01902
-0.481824	-0.803497	0.996658
-0.481824	-0.803497	0.996658
0.07443	0.414396	0.743865
0.0936951	-0.224794	0.684491
0.0936951	-0.224794	0.684491
0.0936951	-0.224794	0.684491
0.185875	0.110242	0.806831
0.185875	0.110242	0.806831
0.185875	0.110242	0.806831
0.185875	0.110242	0.806831
-0.714501	-0.508804	0.146668
-0.714501	-0.508804	0.146668
-0.714501	-0.508804	0.146668
-0.714501	-0.508804	0.146668
-0.714501	-0.508804	0.146668
-0.714501	-0.508804	0.146668
-0.714501	-0.508804	0.146668
0.480317	0.447395	0.54325
0.800084	0.507013	1.14394
1.14685	0.422866	-0.0177864
0.821767	-0.521581	-0.611438
0.945341	0.688256	-1.02739
0.945341	0.688256	-1.02739
0.945341	0.688256	-1.02739
0.945341	0.688256	-1.02739
-0.253826	-0.00901033	-0.643407
-0.253826	-0.00901033	-0.643407
-0.499807	-0.470601	0.0836035
-0.499807	-0.470601	0.0836035
-0.499807	-0.470601	0.0836035
-0.499807	-0.470601	0.0836035
-0.499807	-0.470601	0.0836035
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
0.1396	0.265022	-0.0384841
-0.511415	0.152201	-0.194381
0.350178	-0.410224	0.0301225
-0.493752	-0.396711	0.252331
-0.493752	-0.396711	0.252331
-0.493752	-0.396711	0.252331
-0.493752	-0.396711	0.252331
-0.321346	-0.776641	-0.771572
-0.321346	-0.776641	-0.771572
-0.321346	-0.776641	-0.771572
-0.321346	-0.776641	-0.771572
-0.321346	-0.776641	-0.771572
-0.321346	-0.776641	-0.771572
-1.52864	-0.713037	0.0457301
-1.52864	-0.713037	0.0457301
-0.39935	-1.11586	0.227592
-0.39935	-1.11586	0.227592
0.573789	-1.38031	0.322227
0.573789	-1.38031	0.322227
0.393529	-1.35488	0.639755
0.922874	-1.12974	0.64746
1.52212	-0.696126	0.481292
1.11502	0.480518	1.52029
1.11502	0.480518	1.52029
1.11502	0.480518	1.52029
0.91389	0.950453	0.601385
0.91389	0.950453	0.601385
0.91389	0.950453	0.601385
1.11295	-0.271633	-0.561943
1.37367	0.670298	-0.428177
1.37367	0.670298	-0.428177
0.583657	1.10694	-1.03876
0.398319	0.722176	-1.19106
1.26569	-0.434595	-1.04987
1.11614	0.59185	-1.3363
1.11614	0.59185	-1.3363
2.22712	0.920527	-1.12225
1.36245	1.33711	-2.26341
1.84174	0.547585	-1.45365
1.84174	0.547585	-1.45365
0.869206	0.60728	-1.9751
0.24154	-0.444724	-1.66552
1.05511	-1.56703	-1.0066
1.05511	-1.56703	-1.0066
1.05511	-1.56703	-1.0066
0.267133	-1.61567	-1.15054
0.267133	-1.61567	-1.15054
0.267133	-1.61567	-1.15054
0.763718	-2.45168	-1.21155
0.699896	-2.00902	-1.77351
0.440049	-0.964781	-1.5257
1.15923	0.146681	-0.47376
0.955178	-0.541581	-0.0711791
0.699758	-0.288465	-0.0926084
0.699758	-0.288465	-0.0926084
0.0846559	0.421871	0.737644
0.0846559	0.421871	0.737644
0.0846559	0.421871	0.737644
0.0846559	0.421871	0.737644
-0.0720084	-0.150564	0.226072
-0.0720084	-0.150564	0.226072
-1.28403	0.576678	0.671052
-0.182871	0.172249	1.40431
-1.12621	-0.978623	0.694839
-1.91614	-0.0099944	0.0691691
-1.91614	-0.0099944	0.0691691
-1.91614	-0.0099944	0.0691691
-1.91614	-0.0099944	0.0691691
-1.91614	-0.0099944	0.0691691
-2.27893	0.291539	0.826589
-1.56374	-0.684147	1.61943
-1.56374	-0.684147	1.61943
-1.91115	-0.758095	0.940689
-2.98089	0.105021	0.328997
-3.5265	-0.258101	-0.0297624
-4.39396	-0.344573	0.604657
-4.0687	0.594627	0.903208
-4.4004	0.582905	1.08133
-3.3008	0.555183	2.30623
-3.3008	0.555183	2.30623
-3.3008	0.555183	2.30623
-4.52708	0.139485	2.12018
-4.52708	0.139485	2.12018
-4.52708	0.139485	2.12018
-4.52708	0.139485	2.12018
-5.44526	-0.175872	1.38477
-5.35199	0.452078	0.258814
-4.28342	1.4642	0.19545
-4.28342	1.4642	0.19545
-4.18632	1.04102	-0.172127
-4.18632	1.04102	-0.172127
-4.18632	1.04102	-0.172127
-4.18632	1.04102	-0.172127
-4.63771	0.252358	-1.20873
-4.14883	1.25084	-0.25849
-4.14883	1.25084	-0.25849
-4.14883	1.25084	-0.25849
-2.99405	1.34185	0.0102755
-2.99405	1.34185	0.0102755
-1.84028	1.57493	0.0804345
-2.51755	2.04466	-0.714171
-2.25963	3.13424	-0.951597
-2.25963	3.13424	-0.951597
-2.04849	2.78192	-2.0041
-2.24024	2.40534	-2.58138
-2.002	3.30464	-2.01249
-0.926077	3.03209	-1.39223
-0.926077	3.03209	-1.39223
-0.926077	3.03209	-1.39223
-0.926077	3.03209	-1.39223
-0.926077	3.03209	-1.39223
-1.36411	2.92016	-1.16221
-1.36411	2.92016	-1.16221
-1.34892	2.16323	-1.68491
-0.262284	2.52689	-1.72457
0.478272	3.10216	-2.27143
-0.592951	1.92552	-3.41144
-0.592951	1.92552	-3.41144
0.318709	1.18801	-3.83821
-0.700371	2.11873	-3.32193
0.20532	2.18277	-3.03392
0.726422	1.95052	-3.01042
1.04845	2.63943	-2.00132
1.04845	2.63943	-2.00132
1.5717	2.76461	-2.38785
1.858	3.80532	-1.7834
1.858	3.80532	-1.7834
2.72209	3.07189	-2.31586
2.55638	2.62635	-1.09978
2.55638	2.62635	-1.09978
2.55638	2.62635	-1.09978
2.56108	1.6357	-1.8902
2.56108	1.6357	-1.8902
2.56108	1.6357	-1.8902
2.56108	1.6357	-1.8902
2.56108	1.6357	-1.8902
2.56108	1.6357	-1.8902
2.56108	1.6357	-1.8902
3.3744	2.32642	-1.83906
2.68447	3.14705	-0.795374
2.17375	2.1506	0.386988
1.586	2.61545	1.13586
2.11362	2.19066	0.587389
3.26379	1.04283	0.392175
3.13341	0.869898	0.00411394
3.00357	0.123212	0.916544
3.00357	0.123212	0.916544
3.00357	0.123212	0.916544
3.00357	0.123212	0.916544
3.00357	0.123212	0.916544
3.06009	0.650448	1.06272
1.81606	1.32985	1.79362
1.81606	1.32985	1.79362
1.81606	1.32985	1.79362
2.66787	1.19142	1.94417
2.43405	1.68278	1.6412
2.17725	0.44097	2.18599
2.17725	0.44097	2.18599
1.23972	1.04253	2.09868
1.28062	2.11184	1.37796
1.28062	2.11184	1.37796
1.16806	2.46216	0.265249
0.160969	1.65736	-0.720398
0.160969	1.65736	-0.720398
0.160969	1.65736	-0.720398
1.15268	0.867879	-0.987744
1.1486	1.05902	-0.626306
1.38777	0.510769	-0.666444
0.894708	0.0878469	0.481155
0.894708	0.0878469	0.481155
0.894708	0.0878469	0.481155
-0.0270608	0.794968	-0.605422
-0.0270608	0.794968	-0.605422
-0.0270608	0.794968	-0.605422
-0.0270608	0.794968	-0.605422
1.18498	0.457494	0.35495
0.661451	0.522216	0.316632
0.661451	0.522216	0.316632
1.02451	-0.132974	0.514249
0.0744187	-0.65324	0.57063
0.647991	0.591121	-0.241917
0.647991	0.591121	-0.241917
1.63347	-0.621812	-0.585787
1.63347	-0.621812	-0.585787
0.670062	-0.328425	0.505513
1.26909	-0.515894	0.681204
0.561734	-1.48158	-0.327336
-0.20746	-0.434888	-0.545523
-0.20746	-0.434888	-0.545523
-0.20746	-0.434888	-0.545523
-0.196918	-0.995567	-0.887809
0.893829	-0.718111	-1.1564
0.893829	-0.718111	-1.1564
-0.316011	-1.2149	-0.439373
0.351757	-0.820629	0.308958
0.351757	-0.820629	0.308958
0.728743	-1.89047	-0.198739
0.572447	-0.778362	-0.589972
0.744526	-1.01234	0.36273
0.744526	-1.01234	0.36273
0.737866	-0.648903	-0.726962
1.081	-0.74045	-0.21903
1.081	-0.74045	-0.21903
1.081	-0.74045	-0.21903
0.696188	0.243499	0.877112
-0.201152	-0.0146306	1.25295
-0.201152	-0.0146306	1.25295
-0.201152	-0.0146306	1.25295
-0.201152	-0.0146306	1.25295
0.645754	-0.0275765	1.12302
0.645754	-0.0275765	1.12302
0.680796	-0.874582	0.221559
0.680796	-0.874582	0.221559
0.680796	-0.874582	0.221559
0.271946	-0.677842	-0.135609
0.271946	-0.677842	-0.135609
0.271946	-0.677842	-0.135609
-0.689255	0.231796	0.481099
-0.689255	0.231796	0.481099
-0.824582	0.761278	1.46431
-1.14359	0.803332	0.22014
-1.14359	0.803332	0.22014
-1.14359	0.803332	0.22014
-1.27965	0.200201	-0.689632
-0.21609	0.562642	-0.547332
-0.439615	0.404107	-0.996581
-1.20016	0.622913	0.0870766
-0.37219	0.972993	0.592497
-0.37219	0.972993	0.592497
-0.37219	0.972993	0.592497
-0.118656	0.366604	0.727786
-0.118656	0.366604	0.727786
-0.118656	0.366604	0.727786
-0.118656	0.366604	0.727786
-0.572448	0.447901	0.212497
-0.572448	0.447901	0.212497
0.295903	-0.493957	0.367744
0.295903	-0.493957	0.367744
0.295903	-0.493957	0.367744
0.295903	-0.493957	0.367744
0.295903	-0.493957	0.367744
0.115518	-1.51209	-0.342563
0.115518	-1.51209	-0.342563
-0.61746	-0.793467	-1.50336
-0.61746	-0.793467	-1.50336
-0.61746	-0.793467	-1.50336
-0.61746	-0.793467	-1.50336
-0.61746	-0.793467	-1.50336
-0.61746	-0.793467	-1.50336
-0.794993	-1.41813	-0.551593
-0.690949	-1.28998	0.0595851
-1.29798	-0.241784	0.759982
-0.425812	0.404654	0.138731
-0.425812	0.404654	0.138731
-0.425812	0.404654	0.138731
-0.425812	0.404654	0.138731
0.193777	0.0800723	-0.380183
0.193777	0.0800723	-0.380183
0.193777	0.0800723	-0.380183
0.193777	0.0800723	-0.380183
0.193777	0.0800723	-0.380183
-0.224906	-0.963528	-0.607485
-0.224657	-0.374301	-0.822696
-0.224657	-0.374301	-0.822696
0.463693	-0.268258	0.13928
0.463693	-0.268258	0.13928
0.463693	-0.268258	0.13928
0.463693	-0.268258	0.13928
0.0778068	-0.022215	0.0912678
0.0778068	-0.022215	0.0912678
0.331193	-0.192713	-0.301819
-0.293154	-0.127048	-0.406405
0.633208	0.338194	0.602652
0.303409	-0.103499	1.44045
0.303409	-0.103499	1.44045
0.378774	-0.819523	0.833534
0.378774	-0.819523	0.833534
0.378774	-0.819523	0.833534
0.644418	-0.723129	0.108995
0.644418	-0.723129	0.108995
0.644418	-0.723129	0.108995
0.488442	0.483658	0.972931
1.18988	0.0515315	1.49934
1.90503	0.668903	0.664852
1.64083	0.886524	-0.289156
1.64083	0.886524	-0.289156
1.95041	1.38876	0.201836
0.729077	2.43308	0.104259
-0.0650294	1.46271	-0.225484
1.09982	0.525762	-0.491451
2.02911	0.545566	-1.10167
2.39805	0.381762	-0.355571
2.20177	0.914663	0.476773
1.26176	0.525888	1.661
1.26176	0.525888	1.661
1.49009	-0.0356532	0.967969
1.49009	-0.0356532	0.967969
1.43808	0.00113667	0.957417
2.66058	-1.18979	1.8443
2.03715	-0.866589	1.7449
2.8791	-0.676519	2.17618
2.31521	0.512616	2.14556
2.57168	1.28976	1.93226
1.97751	1.8936	1.11479
1.97751	1.8936	1.11479
1.20506	1.10943	2.22943
1.20506	1.10943	2.22943
0.879837	0.917231	1.21072
0.552919	1.82868	1.73401
0.221584	1.06775	0.660553
0.221584	1.06775	0.660553
0.221584	1.06775	0.660553
0.221584	1.06775	0.660553
-0.37428	0.0878448	0.590323
-0.37428	0.0878448	0.590323
-0.37428	0.0878448	0.590323
-0.37428	0.0878448	0.590323
